session_code,participant_code,treatment,round_number,selection,delegation,automation,stop_click,prob_1,prob_2,prob_3,prob_selected,payoff_round,payoff_total,attraction_p1,attraction_p2,attraction_p3,choice_prob_p1,choice_prob_p2,choice_prob_p3,payoff_p1,payoff_p2,payoff_p3,perception,payment_id_m,earnings_t,active_time_sel,active_time_fb,active_time_ss,animal_answer,attention_answer,start_timestamp,start_timestamp_readable,age,gender,nationality,university,field_of_study,income_level
uve69lvi,z1j5pxim,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,32,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,32,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,32,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,32,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,32,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,34,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,34,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,34,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,34,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,34,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,2wstpaif,7,40,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,nlqsokea,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,3kb3kmbt,7,40,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,bmrlqp6d,7,40,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,h1j1tg8r,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,4e12t0z3,7,40,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,kbh7x7aj,7,40,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uve69lvi,z1j5pxim,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,1,2,1,1,,0.9,0.7,0.5,0.7,1.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,2,il2nzwgo,,13,5,,,,1677272324,2023-02-24 20:58:44,21,Male,Hungary,heid,Sociology,1
eci0vg6j,uht3sgzr,5,1,3,2,,,0.7,0.9,0.5,0.5,1.0,2.0,0.0,0.0,1.0,,,,0.0,0.0,1.0,2,rogmaxlf,,37,6,21,,,1677283759,2023-02-25 00:09:19,21,Male,Ukraine,heid,Economics,3
eci0vg6j,s8onovdz,7,1,,,0,,,,,,,1.0,,,,,,,,,,,g9d9bunu,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,1,2,1,1,1,0.9,0.7,0.5,0.7,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1,dp1vq6ce,,11,5,,,,1677327274,2023-02-25 12:14:34,24,Female,Germany,heid,Languages & Literature,2
eci0vg6j,l8at7gw5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,1,,,0,,,,,,,1.0,,,,,,,,,,,q5y7fomr,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,1,,,0,,,,,,,1.0,,,,,,,,,,,lm933k5o,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,1,1,1,,,0.7,0.9,0.5,0.7,1.0,1.9,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,2,3p2t999z,,14,1,,,,1677348630,2023-02-25 18:10:30,18,Female,Germany,heid,Economics,1
eci0vg6j,wmo6k5qu,7,1,2,1,1,,0.5,0.9,0.7,0.9,1.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,2,0brqsgxs,,5,5,,,,1677348599,2023-02-25 18:09:59,32,Female,Germany,hsrw,Social Work,3
eci0vg6j,0392jze1,7,1,,,0,,,,,,,1.0,,,,,,,,,,,a6fck4uw,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,1,,,,,,,,,,1.0,,,,,,,,,,,fl9ziyl0,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,1,2,2,0,,0.7,0.9,0.5,0.9,1.0,2.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,3,rmy76ctr,,3,3,2,,,1677357482,2023-02-25 20:38:02,19,Female,Canada,heid,Medicine,1
eci0vg6j,riiyvtvo,7,1,,,0,,,,,,,1.0,,,,,,,,,,,0og7c8x6,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,1,2,1,,,0.5,0.9,0.7,0.9,1.0,1.9,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1,mlwsseky,,66,50,,,,1677348875,2023-02-25 18:14:35,22,Female,Germany,heid,Education / Teaching,2
eci0vg6j,ec2w7tkn,7,1,,,0,,,,,,,1.0,,,,,,,,,,,zpux60v6,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,1,1,1,1,,0.5,0.9,0.7,0.5,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1,fjpkqz4b,,26,5,,,,1677366651,2023-02-25 23:10:51,25,Female,China,heid,Computer Science,2
eci0vg6j,otpta2ig,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,1,,,0,,,,,,,1.0,,,,,,,,,,,j7d7h4jc,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,1,1,2,0,,0.7,0.9,0.5,0.7,1.0,2.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,3,rprhobni,,8,3,3,,,1677349123,2023-02-25 18:18:43,22,Male,Kyrgyzstan,heid,Economics,3
eci0vg6j,6iimmx0e,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,1,2,2,,,0.7,0.5,0.9,0.5,1.0,2.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,2,4jb4ed4r,,76,4,5,,,1677349786,2023-02-25 18:29:46,23,Female,Germany,heid,Medicine,2
eci0vg6j,w5ch2edh,7,1,2,1,1,,0.9,0.7,0.5,0.7,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1,f16ls0ng,,23,5,,,,1677349701,2023-02-25 18:28:21,24,Female,Germany,heid,Biology,2
eci0vg6j,vw1efbmw,7,1,3,1,1,,0.9,0.7,0.5,0.5,1.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,2,u8oj476v,,27,5,,,,1677349802,2023-02-25 18:30:02,21,Female,Germany,heid,Mathematics,1
eci0vg6j,ov09rba0,5,1,,,,,,,,,,1.0,,,,,,,,,,,1v0wogid,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,1,3,2,0,,0.9,0.7,0.5,0.5,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1,ltyostqq,,72,5,13,,,1677350500,2023-02-25 18:41:40,25,Male,Germany,heid,Sociology,2
eci0vg6j,046kl20n,7,1,3,2,0,,0.5,0.9,0.7,0.7,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3,vt5jtg0a,,34,5,26,,,1677350764,2023-02-25 18:46:04,26,Female,Germany,heid,Psychology,1
eci0vg6j,y8gbgh2w,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,1,1,1,1,1,0.5,0.7,0.9,0.5,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1,xyozbtaf,,55,5,,,,1677351174,2023-02-25 18:52:54,23,Female,Germany,heid,Economics,2
eci0vg6j,082zaaxt,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,1,,,,,,,,,,1.0,,,,,,,,,,,9qp73doq,,,,,,,,,25,Male,Afghanistan,heid,Biology,1
eci0vg6j,13w2oabj,7,1,1,2,0,,0.5,0.9,0.7,0.5,1.0,2.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,2,6xe4d1s7,,28,7,6,,,1677351222,2023-02-25 18:53:42,24,Female,Germany,heid,Philosophy,2
eci0vg6j,rv70jqt3,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,1,1,1,1,,0.9,0.7,0.5,0.9,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1,5puucdng,,14,5,,,,1677352805,2023-02-25 19:20:05,18,Male,Germany,heid,Economics,1
eci0vg6j,luprf5mz,7,1,2,2,0,,0.9,0.7,0.5,0.7,1.0,2.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,2,qc04sotg,,18,6,4,,,1677353153,2023-02-25 19:25:53,20,Female,Germany,heid,Medicine,1
eci0vg6j,dhryd8te,5,1,,,,,,,,,,1.0,,,,,,,,,,,zup1gxio,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,1,,,0,,,,,,,1.0,,,,,,,,,,,setcs7an,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,2,2,1,1,,0.9,0.7,0.5,0.7,1.0,3.0,0.0,1.47,0.0,0.010867541574775536,0.9782649168504489,0.010867541574775536,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,uht3sgzr,5,2,2,2,,,0.7,0.9,0.5,0.9,1.0,3.0,0.0,1.0,0.47,,,,0.0,1.0,0.0,,,,10,2,3,,,1677283780,2023-02-25 00:09:40,,,,,,
eci0vg6j,s8onovdz,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,2,1,2,0,,0.9,0.7,0.5,0.9,1.0,2.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,4,2,1,,,1677327286,2023-02-25 12:14:46,,,,,,
eci0vg6j,l8at7gw5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,2,1,1,,,0.7,0.9,0.5,0.7,1.0,2.8,1.47,0.0,0.0,0.9782649168504489,0.010867541574775536,0.010867541574775536,1.0,0.0,0.0,,,,2,1,,,,1677348634,2023-02-25 18:10:34,,,,,,
eci0vg6j,wmo6k5qu,7,2,2,1,1,,0.5,0.9,0.7,0.9,1.0,3.0,0.0,1.47,0.0,0.010867541574775536,0.9782649168504489,0.010867541574775536,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,0392jze1,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,2,2,2,0,,0.7,0.9,0.5,0.9,1.0,3.0,0.0,1.47,0.0,,,,0.0,1.0,0.0,,,,3,2,1,,,1677357491,2023-02-25 20:38:11,,,,,,
eci0vg6j,riiyvtvo,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,2,1,2,,,0.5,0.9,0.7,0.5,1.0,2.9,1.0,0.47,0.0,,,,1.0,0.0,0.0,,,,28,2,13,,,1677348977,2023-02-25 18:16:17,,,,,,
eci0vg6j,ec2w7tkn,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,2,1,1,1,,0.5,0.9,0.7,0.5,1.0,3.0,1.47,0.0,0.0,0.9782649168504489,0.010867541574775536,0.010867541574775536,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,2,1,2,0,,0.7,0.9,0.5,0.7,1.0,3.0,1.47,0.0,0.0,,,,1.0,0.0,0.0,,,,3,,1,,,1677349132,2023-02-25 18:18:52,,,,,,
eci0vg6j,6iimmx0e,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,2,1,2,,,0.7,0.5,0.9,0.7,0.0,2.0,0.0,0.47,0.0,,,,0.0,0.0,0.0,,,,4,3,1,,,1677349798,2023-02-25 18:29:58,,,,,,
eci0vg6j,w5ch2edh,7,2,1,1,1,,0.9,0.7,0.5,0.9,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,2,3,1,1,,0.9,0.7,0.5,0.5,0.0,2.0,0.0,0.0,0.47,0.010867541574775536,0.010867541574775536,0.9782649168504489,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,2,1,2,0,,0.9,0.7,0.5,0.9,1.0,2.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,8,3,3,,,1677350518,2023-02-25 18:41:58,,,,,,
eci0vg6j,046kl20n,7,2,2,2,0,,0.5,0.9,0.7,0.9,1.0,2.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,,,,4,5,4,,,1677350780,2023-02-25 18:46:20,,,,,,
eci0vg6j,y8gbgh2w,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,2,2,2,0,,0.5,0.7,0.9,0.7,0.0,2.0,0.47,0.0,0.0,,,,0.0,0.0,0.0,,,,20,5,10,,,1677351213,2023-02-25 18:53:33,,,,,,
eci0vg6j,082zaaxt,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,2,1,2,0,,0.5,0.9,0.7,0.5,0.0,2.0,0.47,0.0,0.0,,,,0.0,0.0,0.0,,,,9,1,5,,,1677351247,2023-02-25 18:54:07,,,,,,
eci0vg6j,rv70jqt3,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,2,1,1,0,1,0.9,0.7,0.5,0.9,1.0,3.0,1.47,0.0,0.0,0.9782649168504489,0.010867541574775536,0.010867541574775536,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,luprf5mz,7,2,2,2,0,,0.9,0.7,0.5,0.7,1.0,3.0,0.0,1.47,0.0,,,,0.0,1.0,0.0,,,,3,3,2,,,1677353166,2023-02-25 19:26:06,,,,,,
eci0vg6j,dhryd8te,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,3,2,1,1,,0.9,0.7,0.5,0.7,0.0,3.0,0.0,0.6909,0.0,0.0013365325818661129,0.9973269348362678,0.0013365325818661129,0.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,uht3sgzr,5,3,1,2,,,0.7,0.9,0.5,0.7,0.0,3.0,0.0,0.47,0.22089999999999999,,,,0.0,0.0,0.0,,,,5,5,1,,,1677283790,2023-02-25 00:09:50,,,,,,
eci0vg6j,s8onovdz,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,3,3,2,0,,0.9,0.7,0.5,0.5,1.0,3.0,0.47,0.0,1.0,,,,0.0,0.0,1.0,,,,9,1,2,,,1677327301,2023-02-25 12:15:01,,,,,,
eci0vg6j,l8at7gw5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,3,1,1,,,0.7,0.9,0.5,0.7,1.0,3.6999999999999997,1.6909,0.0,0.0,0.9973269348362678,0.0013365325818661129,0.0013365325818661129,1.0,0.0,0.0,,,,1,3,,,,1677348637,2023-02-25 18:10:37,,,,,,
eci0vg6j,wmo6k5qu,7,3,2,1,0,1,0.5,0.9,0.7,0.9,1.0,4.0,0.0,1.6909,0.0,0.0013365325818661129,0.9973269348362678,0.0013365325818661129,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,0392jze1,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,3,2,2,0,,0.7,0.9,0.5,0.9,1.0,4.0,0.0,1.6909,0.0,,,,0.0,1.0,0.0,,,,2,1,,,,1677357497,2023-02-25 20:38:17,,,,,,
eci0vg6j,riiyvtvo,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,3,1,1,,,0.5,0.9,0.7,0.5,0.0,2.8,0.47,0.22089999999999999,0.0,0.906455615083063,0.08347457262690894,0.01006981229002805,0.0,0.0,0.0,,,,6,1,,,,1677348986,2023-02-25 18:16:26,,,,,,
eci0vg6j,ec2w7tkn,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
